RETOUR	AGE	INCOME	SEX	MARRIED	FICO	OWNHOME	LOC	BUY6	BUY12	BUY18	VALUE24	COA6	fin
NON	51	19	F	1	717	0	H	0	0	0	184	0	0
NON	58	67	F	1	660	0	H	0	0	0	266	0	0
NON	49	34	M	1	662	0	H	0	0	1	295	0	0
NON	45	55	M	1	725	0	H	1	1	1	409	0	0
NON	47	17	F	1	687	0	H	0	0	0	520	0	0
NON	39	51	F	0	681	1	H	0	0	0	267	0	0
NON	41	57	F	1	654	0	H	0	0	0	304	0	0
NON	37	55	F	0	714	0	H	0	1	1	869	0	0
NON	34	56	F	0	697	0	H	0	0	0	153	1	0
NON	47	55	F	0	669	1	H	0	0	0	281	0	0
NON	40	57	F	0	666	0	H	0	0	0	184	0	0
NON	34	19	F	0	703	0	H	0	0	0	233	0	0
NON	40	61	M	1	679	0	H	0	0	0	263	0	0
NON	34	54	F	1	660	0	H	0	0	1	612	0	0
NON	47	54	F	0	713	1	H	0	0	0	262	0	0
NON	44	60	F	0	703	0	H	0	0	0	223	0	0
NON	49	32	M	1	765	0	H	0	0	0	160	0	0
NON	49	49	M	1	680	0	H	0	0	1	571	0	0
NON	51	58	M	1	660	0	H	1	1	1	584	0	0
NON	24	51	M	1	707	1	H	0	1	1	420	0	0
NON	41	54	F	0	701	1	H	0	0	0	156	0	0
NON	44	54	M	0	734	0	H	0	0	0	260	0	0
NON	54	32	F	1	710	0	H	0	0	0	259	0	0
NON	41	53	M	0	732	0	H	0	0	0	299	0	0
NON	55	42	F	1	702	1	H	0	0	0	193	0	0
NON	54	60	M	1	719	1	H	1	2	2	923	0	0
OUI	49	21	M	1	717	0	H	1	1	1	284	0	0
NON	50	51	M	1	676	0	H	0	0	1	509	0	0
NON	30	19	M	0	674	0	H	0	0	1	381	0	0
NON	40	59	M	1	704	0	H	0	0	0	276	0	0
NON	46	18	F	1	681	0	H	0	0	0	156	0	0
NON	74	55	M	1	689	1	H	0	0	0	173	0	0
NON	71	32	F	1	678	1	H	0	0	0	164	0	0
NON	30	52	M	0	711	0	H	0	0	1	405	0	0
NON	41	53	F	0	712	0	H	0	0	0	231	0	0
NON	35	59	M	0	716	0	H	0	0	0	232	0	0
OUI	45	54	F	1	716	1	H	0	1	2	508	0	0
NON	54	66	F	1	666	0	H	0	0	0	321	0	0
OUI	67	61	M	1	730	1	H	0	0	0	197	0	0
NON	47	19	F	0	717	1	H	0	0	0	608	0	0
OUI	44	69	F	1	703	0	H	0	0	1	337	0	0
NON	34	54	F	0	693	1	H	0	0	0	283	0	0
NON	51	50	M	0	725	0	H	0	1	1	230	0	0
NON	33	66	M	0	704	0	H	0	0	0	303	0	0
OUI	44	20	F	0	713	0	H	0	0	2	436	0	0
OUI	40	31	F	1	621	1	H	0	0	0	450	0	0
NON	37	21	M	0	705	0	H	0	0	0	297	0	0
NON	44	55	M	0	738	0	H	0	1	1	244	0	0
NON	33	49	M	0	735	0	H	0	0	1	296	0	0
OUI	46	22	F	1	694	1	H	0	0	1	578	0	0
NON	49	19	F	1	694	1	H	1	1	1	449	0	0
NON	53	54	M	0	707	1	H	0	0	0	116	0	0
NON	38	54	M	0	670	0	H	0	0	0	192	0	0
NON	29	68	F	0	642	1	H	1	1	1	569	0	0
NON	40	31	F	1	697	1	H	1	1	1	494	0	0
NON	43	52	M	1	767	0	H	0	0	0	180	1	0
NON	38	51	F	0	711	0	H	0	0	0	196	0	0
NON	33	65	M	1	679	0	H	0	0	0	228	0	0
NON	27	55	M	0	681	0	H	0	1	1	707	0	0
OUI	41	52	M	1	661	0	H	0	0	2	971	0	0
NON	40	51	F	1	722	0	H	0	0	0	260	0	0
NON	39	58	F	0	699	0	H	0	0	0	267	0	0
NON	44	21	F	1	712	0	H	1	2	2	698	0	0
NON	38	54	M	0	688	0	H	0	0	0	236	0	0
NON	42	57	F	1	706	1	H	0	0	0	309	0	0
NON	47	40	F	1	704	0	H	0	0	0	149	0	0
NON	46	36	F	1	696	1	H	1	1	1	589	0	0
NON	48	25	M	0	708	0	H	0	0	0	229	0	0
NON	31	54	M	0	672	0	H	0	0	0	159	0	0
OUI	34	22	M	1	693	0	H	0	0	2	770	0	0
NON	44	59	F	1	662	1	H	0	0	1	493	0	0
NON	53	57	F	1	661	0	H	0	0	0	147	0	0
NON	32	56	F	1	707	0	H	0	0	1	535	0	0
NON	43	59	M	1	690	0	H	0	0	0	227	0	0
NON	55	27	F	0	640	1	H	0	0	0	252	0	0
NON	41	55	M	1	709	0	H	0	0	1	574	0	0
NON	52	56	M	1	704	0	H	1	1	2	565	0	0
NON	52	59	M	1	725	0	H	0	0	0	235	0	0
OUI	35	81	M	0	771	1	H	0	0	0	270	0	0
NON	48	37	M	1	671	1	H	0	0	1	313	0	0
NON	53	38	F	1	703	0	H	0	0	0	677	0	0
NON	54	62	F	1	708	0	H	0	0	0	150	0	0
NON	57	69	F	0	684	0	H	0	0	0	211	0	0
NON	41	26	F	0	718	1	H	0	0	0	259	0	0
NON	34	60	F	0	688	0	H	0	1	1	518	0	0
NON	53	58	M	1	687	0	H	0	0	0	212	0	0
NON	41	16	F	1	720	1	H	0	0	0	301	0	0
NON	55	24	M	1	707	0	H	0	0	0	177	0	0
NON	52	54	M	1	712	0	H	1	1	1	560	0	0
OUI	58	47	M	1	692	1	H	0	1	1	244	0	0
NON	70	37	M	1	710	1	H	0	0	0	242	0	0
NON	42	35	M	1	666	0	H	0	0	1	453	0	0
OUI	41	62	M	0	663	0	H	1	1	1	300	0	0
NON	54	22	M	1	715	0	H	0	1	1	531	0	0
NON	30	69	M	0	688	1	H	0	0	1	646	0	0
NON	43	54	M	1	752	0	H	0	0	0	259	0	0
OUI	63	57	M	1	672	0	H	0	0	0	228	0	0
NON	41	58	M	1	699	0	H	0	0	0	250	0	0
NON	42	54	F	1	667	1	H	0	0	0	216	0	0
NON	44	51	M	1	715	0	H	0	0	1	475	0	0
NON	49	56	F	1	703	1	H	0	0	0	298	0	0
NON	37	65	M	0	691	0	H	0	0	0	159	0	0
NON	45	65	M	1	679	1	H	0	0	0	226	0	0
NON	48	62	F	1	679	1	H	1	1	1	265	0	0
NON	37	56	M	0	626	0	H	0	0	0	200	0	0
NON	47	19	F	1	693	0	H	0	0	0	149	0	0
OUI	51	20	F	1	694	0	H	0	0	0	269	0	0
NON	57	25	F	1	710	0	H	1	1	1	363	0	0
NON	48	52	F	1	691	1	H	1	1	1	455	0	0
NON	20	52	F	1	719	1	H	0	0	0	325	0	0
NON	55	53	M	1	705	0	H	0	0	1	454	1	0
NON	51	30	F	0	686	1	H	0	0	0	135	0	0
NON	42	28	F	1	678	0	H	0	0	0	247	0	0
NON	50	17	F	0	679	1	H	0	0	0	265	0	0
NON	36	47	F	0	650	0	H	0	0	0	249	0	0
NON	25	57	M	0	708	1	H	0	0	0	280	0	0
NON	34	57	M	0	723	0	H	0	0	0	304	0	0
NON	33	47	M	0	701	0	H	0	0	0	439	0	0
OUI	58	49	M	1	636	1	H	0	0	0	181	0	0
OUI	46	54	M	1	674	0	H	0	1	2	760	0	0
NON	55	51	M	1	644	0	H	0	0	0	147	0	0
NON	50	26	F	1	764	1	H	0	0	0	209	0	0
NON	43	20	F	1	764	0	H	0	0	0	264	0	0
NON	71	56	M	1	732	0	H	0	0	0	283	0	0
NON	47	23	F	1	689	1	H	0	0	1	243	0	0
NON	44	58	F	1	615	0	H	0	0	0	306	0	0
NON	51	22	F	1	744	0	H	0	0	0	171	0	0
NON	54	51	F	1	696	1	H	0	0	0	156	0	0
NON	43	52	M	0	708	0	H	0	0	0	192	0	0
NON	49	52	M	1	728	0	H	0	0	0	193	0	0
NON	42	54	M	0	714	0	H	0	0	1	392	0	0
OUI	49	63	F	1	675	0	H	0	0	0	322	0	0
NON	31	36	F	0	728	0	H	0	0	0	270	0	0
NON	53	18	F	1	724	0	H	0	0	0	162	0	0
NON	38	19	F	0	677	0	H	0	0	0	257	0	0
NON	65	30	F	0	682	1	H	0	0	0	176	0	0
NON	51	30	M	1	639	1	H	0	0	0	479	0	0
NON	44	25	F	1	747	0	H	0	0	0	273	0	0
NON	49	32	F	1	708	0	H	0	0	0	215	0	0
NON	41	50	M	1	666	0	H	0	0	0	141	0	0
NON	35	33	F	0	664	0	H	0	0	0	191	0	0
NON	33	47	F	1	727	0	H	0	0	0	295	0	0
NON	55	28	F	1	705	0	H	0	0	0	142	0	0
NON	51	25	F	0	659	0	H	0	0	0	168	0	0
NON	55	24	F	0	702	0	H	0	0	0	236	0	0
NON	47	51	M	1	685	0	H	0	0	1	355	0	0
NON	44	50	F	0	681	0	H	0	0	0	546	0	0
OUI	47	45	F	1	690	0	H	0	0	0	339	0	0
NON	48	51	M	1	692	0	H	0	0	0	183	0	0
NON	48	20	F	1	791	0	H	0	1	1	602	0	0
NON	46	39	F	1	658	1	H	1	1	1	503	0	0
NON	35	55	M	0	702	0	H	0	0	0	337	0	0
NON	44	17	F	1	675	0	H	0	0	0	306	0	0
NON	34	63	M	0	709	0	H	1	1	1	355	0	0
NON	34	18	M	0	708	0	H	0	0	0	224	0	0
NON	49	71	M	1	716	1	H	0	0	0	540	0	0
NON	33	49	F	0	689	1	H	1	1	1	395	0	0
NON	37	22	F	0	689	0	H	0	0	0	241	0	0
NON	38	45	M	0	689	0	H	0	0	0	167	0	0
NON	52	52	M	0	707	0	H	1	1	2	531	0	0
NON	49	21	F	1	683	0	H	0	0	1	302	0	0
NON	40	58	M	1	685	1	H	0	0	0	293	0	0
NON	46	21	M	1	717	0	H	0	0	0	305	0	0
NON	28	18	M	0	707	1	H	0	0	0	150	0	0
NON	40	51	F	1	681	1	H	0	0	0	226	0	0
NON	46	35	M	1	690	1	H	0	0	1	516	0	0
NON	33	61	F	0	707	0	H	0	0	0	227	0	0
NON	42	50	F	1	726	0	H	0	0	0	149	0	0
OUI	42	46	M	1	644	1	H	0	0	0	202	0	0
OUI	35	50	M	0	677	0	H	0	1	2	790	0	0
NON	44	20	F	1	723	0	H	0	0	0	294	0	0
NON	48	54	M	1	692	0	H	0	0	0	148	0	0
NON	32	56	M	1	696	0	H	0	0	0	295	0	0
NON	44	40	M	1	684	1	H	0	0	0	292	0	0
NON	47	35	M	0	672	1	H	0	0	0	129	0	0
NON	47	55	F	1	744	0	H	0	0	0	193	0	0
NON	48	16	F	1	682	1	H	0	0	0	182	0	0
NON	47	49	M	1	694	0	H	0	0	0	483	0	0
NON	35	52	M	0	690	0	H	1	1	1	353	0	0
NON	44	55	F	1	645	1	H	0	0	0	217	0	0
NON	33	51	F	0	686	0	H	0	0	0	242	0	0
NON	42	15	F	1	688	0	H	0	0	0	200	0	0
NON	52	30	F	0	679	0	H	0	0	0	286	0	0
NON	53	65	M	0	726	0	H	0	0	0	114	0	0
OUI	39	20	F	1	710	0	H	0	1	2	732	0	0
NON	60	58	M	1	728	0	H	0	0	0	278	0	0
NON	24	64	M	1	703	0	H	1	1	1	609	0	0
NON	60	61	M	1	713	0	H	1	1	1	471	0	0
NON	42	55	M	1	785	0	H	0	0	0	233	0	0
OUI	45	39	F	1	679	0	H	0	0	1	506	0	0
NON	21	39	M	0	731	1	H	0	0	0	669	0	0
NON	33	58	M	0	664	0	H	0	0	0	324	0	0
NON	37	58	M	0	636	0	H	0	0	1	540	0	0
OUI	47	45	M	1	666	0	H	0	0	0	262	0	0
NON	60	54	M	1	719	0	H	0	0	0	258	0	0
NON	74	42	M	1	693	1	H	0	0	0	301	0	0
NON	38	74	M	0	679	0	H	0	0	0	318	0	0
NON	37	60	M	1	710	0	H	0	0	0	155	0	0
OUI	42	23	F	1	656	0	H	0	0	0	143	0	0
NON	34	69	F	0	722	0	H	0	0	0	288	0	0
NON	32	25	F	0	692	1	H	0	0	0	226	0	0
NON	32	27	F	0	722	0	H	1	1	1	449	0	0
NON	53	30	M	1	693	0	H	1	1	1	510	0	0
NON	57	21	F	0	718	1	H	0	0	0	248	0	0
NON	45	50	M	1	708	0	H	0	0	0	159	0	0
NON	69	27	F	1	705	1	H	0	0	0	236	0	0
NON	38	59	F	0	773	1	H	0	0	0	143	0	0
NON	44	21	F	1	713	0	H	0	0	0	441	0	0
NON	33	56	F	0	687	0	H	1	1	1	609	1	0
NON	54	22	M	1	703	0	H	0	0	0	311	0	0
NON	39	50	M	0	723	0	H	0	0	0	191	0	0
NON	44	19	M	1	702	0	H	1	1	1	655	0	0
NON	49	60	F	0	683	0	H	0	0	0	220	0	0
NON	44	54	F	1	721	0	H	0	0	0	186	0	0
NON	40	50	M	1	683	0	H	0	0	0	315	0	0
NON	32	56	F	0	640	0	H	1	1	1	373	1	0
NON	59	67	M	1	648	0	H	0	0	0	303	0	0
NON	43	27	F	1	736	0	H	0	0	0	339	0	0
NON	40	52	M	1	641	0	H	0	0	0	210	0	0
NON	43	18	F	1	680	1	H	0	0	0	201	0	0
NON	56	56	M	1	721	0	H	0	0	0	128	0	0
NON	54	62	M	1	663	1	H	0	0	0	131	0	0
NON	46	66	M	0	645	1	H	0	0	0	225	0	0
OUI	58	53	M	1	687	0	H	0	0	2	594	0	0
OUI	35	74	M	0	718	0	H	0	0	1	406	0	0
NON	44	55	M	1	688	0	H	0	0	0	335	0	0
OUI	36	68	M	0	703	0	H	0	0	0	555	0	0
OUI	32	57	M	0	667	0	H	0	1	1	341	0	0
NON	39	53	M	0	720	0	H	0	0	0	225	0	0
NON	43	60	M	1	708	0	H	0	0	0	160	0	0
OUI	44	68	F	1	737	0	H	0	1	2	505	0	0
NON	34	59	M	0	695	0	H	0	0	0	274	0	0
NON	52	20	F	1	696	0	H	0	0	0	199	0	0
NON	43	18	F	0	739	0	H	0	0	0	174	0	0
NON	36	20	F	0	704	0	H	0	0	0	277	0	0
NON	38	18	F	0	782	0	H	0	0	0	203	0	0
NON	41	62	F	1	657	0	H	0	0	0	466	0	0
OUI	54	63	M	0	709	0	H	0	0	0	309	0	0
OUI	58	71	M	1	676	0	H	0	0	0	322	0	0
OUI	35	47	M	0	670	1	H	0	0	0	284	0	0
NON	53	16	F	0	679	0	H	0	0	0	161	0	0
OUI	50	23	M	1	686	0	H	0	0	0	325	0	0
NON	47	52	M	1	687	0	H	0	0	0	275	0	0
NON	35	23	F	0	722	1	H	0	0	0	304	0	0
NON	25	23	F	1	757	0	H	0	0	0	226	0	0
NON	75	58	M	1	669	0	H	0	0	0	118	0	0
NON	61	47	F	1	743	1	H	0	0	0	111	0	0
NON	29	31	F	0	699	0	H	0	0	0	227	0	0
NON	38	19	F	0	688	0	H	0	0	0	312	0	0
NON	39	54	M	0	680	0	H	0	0	1	371	0	0
NON	54	58	M	1	688	0	H	0	0	0	314	0	0
NON	33	66	F	0	682	1	H	1	1	1	915	0	0
NON	39	63	F	0	738	0	H	0	0	0	145	0	0
NON	43	55	M	0	676	0	H	0	1	1	505	0	0
NON	41	16	F	0	696	0	H	0	0	0	218	0	0
NON	58	32	M	1	658	0	H	1	1	1	505	0	0
NON	51	21	M	1	664	0	H	0	0	0	649	0	0
NON	32	53	M	0	709	0	H	0	0	0	494	0	0
NON	50	18	F	0	693	1	H	0	0	0	118	0	0
NON	44	18	F	1	759	0	H	0	1	1	567	0	0
NON	27	57	M	0	606	0	H	0	0	0	251	0	0
NON	40	50	F	1	700	0	H	0	0	1	345	0	0
NON	36	28	F	0	670	0	H	0	0	0	238	0	0
NON	43	53	F	1	695	0	H	0	0	1	641	0	0
NON	44	53	M	0	720	0	H	0	0	0	156	0	0
NON	34	56	M	0	712	0	H	0	0	1	509	1	0
NON	49	69	F	1	736	1	H	0	0	0	190	0	0
NON	55	32	F	1	695	0	H	0	0	0	319	0	0
NON	41	55	M	0	705	0	H	1	1	1	517	0	0
NON	42	59	F	1	706	0	H	1	1	2	949	0	0
NON	33	20	F	0	682	0	H	0	0	0	611	0	0
NON	41	19	M	1	684	0	H	0	0	0	267	0	0
NON	45	55	F	1	737	1	H	1	2	2	815	0	0
NON	68	48	F	1	704	1	H	1	1	1	412	0	0
NON	45	54	M	1	710	0	H	0	0	0	313	0	0
NON	30	59	M	0	698	0	H	0	0	0	178	0	0
OUI	41	29	M	1	741	1	H	0	1	2	738	0	0
NON	41	55	M	0	702	0	H	0	0	0	224	0	0
NON	47	48	M	1	695	0	H	0	0	0	187	0	0
OUI	43	51	M	1	670	0	H	1	1	2	791	0	0
NON	38	23	F	0	726	0	H	0	0	0	290	0	0
OUI	37	16	F	0	650	0	H	0	0	0	283	1	0
NON	42	61	M	1	668	1	H	0	0	1	291	0	0
NON	32	25	M	0	733	0	H	0	0	0	287	0	0
OUI	71	30	M	1	651	0	H	0	0	0	204	0	0
NON	58	37	M	1	680	1	H	0	0	0	618	0	0
NON	44	52	M	1	717	0	H	0	0	0	249	0	0
NON	55	43	M	1	725	0	H	0	0	0	306	0	0
NON	39	18	F	0	669	0	H	0	0	0	369	0	0
NON	44	55	F	1	687	0	H	0	0	1	437	0	0
NON	46	72	F	1	708	0	H	0	0	0	318	0	0
NON	33	63	F	0	696	0	H	0	0	1	554	1	0
NON	36	27	F	0	675	0	H	0	0	0	270	0	0
NON	52	24	F	1	713	0	H	0	0	0	194	0	0
NON	67	65	M	1	656	0	H	0	0	0	224	0	0
NON	60	42	M	1	647	1	H	1	1	1	581	0	0
NON	56	34	F	0	679	1	H	0	0	0	282	0	0
NON	51	46	F	1	718	1	H	1	1	1	238	0	0
NON	43	19	F	1	744	1	H	0	0	1	300	0	0
NON	37	24	F	0	698	0	H	0	0	1	601	0	0
OUI	67	39	M	1	686	0	H	0	0	1	589	0	0
NON	53	60	F	0	701	1	H	0	0	0	312	0	0
NON	63	39	F	1	669	1	H	0	0	0	282	0	0
NON	53	60	M	1	686	0	H	0	0	0	171	0	0
NON	66	31	M	1	693	0	H	0	0	0	300	0	0
NON	39	51	M	0	732	0	H	0	0	0	253	0	0
OUI	23	44	M	0	615	0	H	0	0	0	317	0	0
NON	42	67	M	0	719	0	H	0	0	0	121	0	0
NON	44	49	F	1	689	0	H	0	0	0	265	0	0
NON	41	51	M	1	672	0	H	0	0	0	223	0	0
NON	46	17	F	1	710	0	H	0	0	0	264	0	0
OUI	41	41	M	1	617	0	H	0	0	2	456	0	0
NON	47	52	F	1	713	0	H	0	0	0	225	0	0
OUI	34	31	F	1	684	1	H	1	1	2	783	0	0
OUI	47	62	F	1	769	0	H	0	0	1	307	0	0
NON	42	53	M	1	702	0	H	0	0	0	317	0	0
NON	57	49	F	1	614	1	H	0	0	0	227	0	0
NON	40	57	F	1	700	1	H	0	0	0	294	0	0
NON	50	18	F	1	703	0	H	0	0	0	303	0	0
NON	41	53	F	1	719	0	H	0	0	0	306	0	0
NON	52	54	M	1	728	0	H	0	0	1	334	0	0
NON	40	18	M	1	759	0	H	0	0	0	516	0	0
NON	39	22	F	0	725	1	H	0	0	1	550	0	0
NON	39	26	F	0	686	0	H	0	0	0	165	0	0
NON	36	49	F	0	661	1	H	0	0	0	126	0	0
NON	57	19	F	1	683	0	H	0	0	0	274	0	0
NON	44	21	M	1	687	0	H	0	0	0	330	0	0
NON	48	20	F	1	706	0	H	0	0	1	515	0	0
NON	32	79	M	0	688	0	H	2	2	2	836	0	0
NON	48	19	M	1	703	0	H	0	0	0	157	0	0
NON	44	29	F	1	689	0	H	1	1	1	444	0	0
NON	51	57	M	0	727	0	H	0	1	2	842	0	0
NON	41	48	M	1	717	0	H	0	0	0	240	0	0
NON	48	18	M	1	733	1	H	0	0	0	177	0	0
NON	45	55	F	1	683	0	H	0	0	0	296	0	0
NON	39	18	F	0	704	0	H	0	0	0	245	0	0
OUI	51	53	M	1	698	0	H	0	0	1	327	0	0
NON	45	50	M	1	707	0	H	0	0	0	291	0	0
NON	35	51	M	0	692	1	H	0	0	1	419	0	0
OUI	39	59	M	0	707	0	H	0	0	1	375	0	0
NON	35	51	F	0	663	0	H	0	0	0	221	0	0
NON	41	57	F	1	646	0	H	0	0	0	294	0	0
NON	34	22	F	0	701	1	H	0	0	0	129	0	0
NON	40	55	F	1	697	0	H	0	0	0	294	0	0
NON	45	53	F	1	716	1	H	0	0	0	198	0	0
OUI	46	19	F	1	661	0	H	0	0	0	210	0	0
NON	38	30	F	0	718	0	H	0	0	0	158	0	0
NON	52	62	M	0	719	0	H	0	0	0	232	0	0
NON	40	54	M	1	713	0	H	0	0	1	565	0	0
OUI	37	53	M	0	727	0	H	0	0	0	111	0	0
NON	44	58	F	1	673	0	H	1	2	2	966	0	0
NON	33	52	M	0	682	0	H	0	0	0	157	0	0
NON	44	57	F	0	698	1	H	0	0	0	229	0	0
NON	39	56	F	0	672	1	H	0	0	0	304	0	0
OUI	48	53	F	1	619	1	H	0	0	0	174	0	0
NON	42	53	F	1	675	0	H	0	0	0	561	0	0
OUI	43	19	M	1	696	0	H	0	0	1	576	0	0
NON	42	59	F	0	715	0	H	0	0	0	136	0	0
NON	44	18	F	1	687	0	H	1	1	2	918	0	0
NON	43	60	M	1	690	0	H	1	1	1	635	1	0
OUI	45	30	M	1	669	1	H	0	0	0	593	0	0
NON	44	58	F	1	729	1	H	0	0	0	138	0	0
NON	40	56	F	1	706	1	H	0	0	0	261	0	0
NON	54	17	F	1	660	0	H	0	0	0	308	0	0
NON	46	30	F	1	698	1	H	0	0	0	207	0	0
NON	39	54	F	0	700	0	H	0	0	0	146	0	0
NON	40	55	F	1	650	0	H	1	1	1	609	0	0
NON	43	52	M	1	713	0	H	0	0	0	284	0	0
NON	50	55	M	1	716	0	H	0	0	0	248	0	0
NON	47	50	M	1	679	0	H	0	0	0	227	0	0
NON	38	26	F	0	699	1	H	0	0	0	307	0	0
NON	44	40	M	1	761	1	H	0	0	0	250	0	0
NON	45	18	F	1	672	0	H	0	1	1	729	0	0
NON	39	73	M	0	724	1	H	0	0	0	179	0	0
OUI	52	77	M	1	706	0	H	1	1	2	733	0	0
NON	44	57	F	1	688	0	H	0	0	0	559	0	0
OUI	38	72	M	0	746	0	H	0	0	0	225	0	0
NON	55	22	F	0	695	0	H	1	1	1	441	0	0
NON	32	51	F	0	681	0	H	1	1	1	679	1	0
OUI	40	38	F	1	698	0	H	0	0	1	523	0	0
OUI	43	18	F	0	739	1	H	0	0	0	169	0	0
NON	38	53	F	0	735	0	H	0	0	0	228	0	0
NON	36	53	F	0	725	0	H	0	0	0	227	0	0
NON	38	20	F	0	651	0	H	1	1	2	767	0	0
NON	55	50	M	1	676	0	H	0	0	0	175	0	0
OUI	50	20	M	0	672	0	H	0	0	2	517	0	0
NON	42	49	F	1	741	0	H	0	0	1	331	0	0
NON	60	17	M	1	707	0	H	0	0	0	175	0	0
NON	40	42	M	1	743	1	H	0	0	1	482	0	0
NON	37	51	F	0	685	0	H	0	0	0	186	0	0
NON	37	31	F	0	647	1	H	0	0	0	120	0	0
NON	37	50	F	0	680	1	H	0	0	0	167	0	0
NON	54	35	F	0	735	1	H	0	0	0	175	0	0
NON	39	55	F	0	694	0	H	0	0	0	200	0	0
NON	61	59	M	1	671	0	H	0	0	0	273	0	0
OUI	62	18	M	0	660	0	H	0	0	0	238	0	0
NON	35	35	M	0	695	1	H	0	0	0	239	0	0
NON	51	33	F	0	707	0	H	0	0	0	233	0	0
NON	38	27	M	0	722	0	H	0	0	1	363	0	0
NON	42	57	F	1	736	0	H	0	0	0	161	0	0
NON	48	50	M	1	677	0	H	0	0	1	334	0	0
NON	47	55	F	1	696	0	H	1	1	1	592	0	0
NON	50	54	M	1	657	0	H	0	0	0	347	0	0
NON	44	64	M	1	686	0	H	0	1	1	466	0	0
NON	43	56	F	1	659	1	H	0	0	0	181	0	0
NON	53	64	F	1	710	0	H	1	1	1	331	0	0
NON	50	67	F	1	721	0	H	0	1	3	877	0	0
OUI	26	68	M	0	742	1	H	0	0	1	635	0	0
NON	51	53	M	0	677	0	H	0	0	0	226	0	0
NON	29	76	M	0	691	0	H	0	0	0	275	0	0
NON	52	54	M	1	701	0	H	0	0	1	529	0	0
OUI	22	22	M	0	694	0	H	0	0	0	284	0	0
NON	33	22	F	0	698	1	H	1	1	3	719	0	0
NON	34	18	F	0	737	0	H	1	1	1	412	0	0
NON	47	60	M	1	705	1	H	0	0	0	155	0	0
NON	39	57	F	0	694	1	H	0	0	0	118	0	0
NON	54	51	F	1	688	0	H	0	0	0	627	0	0
NON	43	51	M	1	692	0	H	0	0	0	212	0	0
NON	39	61	M	0	679	0	H	0	0	0	162	0	0
NON	51	31	M	1	713	0	H	0	0	0	228	0	0
NON	63	26	F	0	657	1	H	0	0	0	128	0	0
NON	35	49	M	0	726	0	H	1	1	1	325	0	0
NON	43	56	M	1	647	0	H	0	0	0	210	0	0
NON	42	54	F	1	723	1	H	0	0	0	268	0	0
NON	45	65	F	1	686	1	H	0	0	0	229	0	0
NON	26	27	M	0	699	1	H	0	0	0	203	0	0
NON	38	66	M	1	710	1	H	0	0	1	958	0	0
NON	46	18	F	1	671	0	H	0	0	1	529	0	0
NON	42	57	M	1	717	0	H	0	1	1	439	0	0
NON	57	72	M	1	679	0	H	0	0	0	257	0	0
NON	60	38	M	1	671	0	H	0	0	0	587	0	0
NON	34	21	F	0	690	0	H	1	1	1	605	0	0
NON	38	19	M	0	727	0	H	0	0	0	291	0	0
NON	47	59	M	0	707	0	H	0	0	0	209	0	0
NON	40	61	F	0	688	0	H	0	0	0	211	0	0
NON	49	56	F	0	693	0	H	0	0	0	161	0	0
NON	33	26	F	0	709	0	H	0	0	0	203	0	0
NON	55	55	M	1	676	0	H	0	0	0	305	0	0
NON	47	24	F	0	707	1	H	0	0	0	157	0	0
NON	33	39	F	0	694	0	H	0	0	0	252	0	0
NON	72	55	M	0	700	0	H	0	0	0	218	0	0
NON	57	20	F	1	667	1	H	0	0	0	198	0	0
NON	56	53	F	1	705	0	H	0	0	0	244	0	0
NON	57	53	M	1	711	0	H	0	0	0	433	0	0
NON	46	48	M	1	691	0	H	0	0	0	212	0	0
NON	40	21	M	1	702	0	H	1	1	1	659	0	0
OUI	48	51	F	0	655	0	H	0	0	0	122	0	0
NON	40	38	M	1	652	1	H	0	0	0	199	0	0
NON	26	25	F	0	672	0	H	0	0	0	251	0	0
NON	52	54	M	1	693	0	H	0	0	1	295	0	0
NON	75	38	F	1	640	1	H	0	0	0	186	0	0
NON	41	62	M	1	712	0	H	0	1	1	493	0	0
NON	56	61	F	1	694	0	H	0	1	1	302	0	0
NON	45	51	F	1	693	1	H	0	0	0	225	0	0
NON	38	63	M	1	727	1	H	0	0	0	166	1	0
OUI	34	56	F	1	711	1	H	0	1	2	773	0	0
NON	38	16	F	0	685	0	H	1	1	1	484	0	0
NON	41	70	F	1	681	1	H	0	0	0	191	0	0
NON	31	24	F	0	706	0	H	1	1	1	557	0	0
OUI	42	17	M	1	731	0	H	0	0	2	578	0	0
NON	42	56	M	1	742	0	H	1	1	2	734	0	0
NON	34	70	F	0	679	0	H	0	0	0	323	0	0
NON	69	24	M	1	705	0	H	1	1	1	556	0	0
NON	41	54	M	1	737	0	H	0	0	0	340	0	0
NON	37	63	F	0	738	0	H	0	0	0	289	0	0
NON	55	37	F	1	637	0	H	0	0	0	147	0	0
NON	31	63	M	0	698	0	H	0	0	0	222	0	0
NON	35	51	F	0	699	0	H	0	0	0	334	0	0
NON	56	37	M	0	659	1	H	0	0	0	229	0	0
OUI	45	56	M	1	644	0	H	0	0	0	307	0	0
OUI	39	62	M	0	707	0	H	0	0	1	577	0	0
NON	38	36	F	0	676	1	H	0	0	0	594	0	0
NON	59	53	F	1	697	0	H	0	0	0	250	0	0
OUI	42	67	M	0	708	0	H	0	0	0	272	0	0
NON	45	33	F	1	689	0	H	0	0	0	304	0	0
OUI	39	32	F	0	714	0	H	0	0	0	204	0	0
NON	35	69	F	0	740	1	H	0	0	0	222	0	0
NON	46	28	F	1	661	1	H	1	1	1	672	0	0
